File,Source Line,Destination Line
/src/gnulib/lib/fnmatch_loop.c,1116,1127
/src/gnulib/lib/fnmatch_loop.c,1178,1189
/src/gnulib/lib/fnmatch_loop.c,845,856
/src/gnulib/lib/fnmatch_loop.c,1124,1135
/src/gnulib/lib/fnmatch_loop.c,1154,1165
/src/gnulib/lib/strchrnul.c,129,129
/src/gnulib/lib/strchrnul.c,62,62
/src/gnulib/lib/strchrnul.c,62,62
/src/gnulib/lib/strchrnul.c,138,138
/src/gnulib/lib/strchrnul.c,62,62
/src/gnulib/lib/strchrnul.c,129,129
/src/gnulib/lib/strchrnul.c,138,138
/src/gnulib/lib/argp-fmtstream.c,124,125
/src/gnulib/lib/sendto.c,32,32
/src/gnulib/lib/xreadlinkat.c,40,40
/src/gnulib/lib/sqrtl.c,41,41
/src/gnulib/lib/hash-triple.c,55,55
/src/gnulib/lib/hash-triple.c,45,45
/src/gnulib/lib/tempname.c,125,123
/src/gnulib/lib/tempname.c,200,198
/src/gnulib/lib/relocwrapper.c,122,128
/src/gnulib/lib/relocwrapper.c,122,128
/src/gnulib/lib/freadseek.c,40,40
/src/gnulib/lib/freadseek.c,40,40
/src/gnulib/lib/freadseek.c,41,41
/src/gnulib/lib/freadseek.c,41,41
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,59,46
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,60,47
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,61,48
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,59,46
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,57,44
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,61,48
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,57,44
/src/gnulib/tests/uniconv/test-u8-conv-to-enc.c,60,47
/src/gnulib/lib/savedir.c,127,142
/src/gnulib/lib/getfilecon.c,69,69
/src/gnulib/lib/getfilecon.c,83,83
/src/gnulib/lib/getfilecon.c,76,76
/src/gnulib/lib/accept.c,32,32
/src/gnulib/lib/renameat.c,132,132
/src/gnulib/lib/renameat.c,42,42
/src/gnulib/tests/uninorm/test-u32-nfkc.c,323,310
/src/gnulib/tests/test-freadptr.c,104,93
/src/gnulib/tests/test-freadptr.c,104,93
/src/gnulib/lib/popen.c,32,32
/src/gnulib/lib/unlink.c,33,35
/src/gnulib/tests/test-getopt_long.h,1568,1567
/src/gnulib/tests/test-getopt_long.h,1565,1564
/src/gnulib/tests/test-getopt_long.h,1568,1567
/src/gnulib/tests/test-getopt_long.h,1565,1564
/src/gnulib/lib/fopen.c,43,43
/src/gnulib/lib/striconv.c,63,64
/src/gnulib/lib/striconv.c,63,64
/src/gnulib/tests/test-getopt.h,975,975
/src/gnulib/tests/test-getopt.h,972,972
/src/gnulib/tests/test-getopt.h,92,92
/src/gnulib/tests/test-getopt.h,92,92
/src/gnulib/tests/test-getopt.h,86,86
/src/gnulib/tests/test-getopt.h,86,86
/src/gnulib/tests/test-getopt.h,972,972
/src/gnulib/tests/test-getopt.h,975,975
/src/gnulib/lib/glthread/tls.c,44,44
/src/gnulib/lib/sigprocmask.c,308,308
/src/gnulib/lib/sigprocmask.c,268,268
/src/gnulib/lib/md2.c,95,95
/src/gnulib/lib/md2.c,187,187
/src/gnulib/lib/signbitl.c,31,31
/src/gnulib/lib/send.c,32,32
/src/gnulib/lib/getsockname.c,32,32
/src/gnulib/lib/mktime.c,115,138
/src/gnulib/lib/mktime.c,108,131
/src/gnulib/lib/mktime.c,107,130
/src/gnulib/lib/mktime.c,108,131
/src/gnulib/lib/mktime.c,115,138
/src/gnulib/lib/mktime.c,168,199
/src/gnulib/lib/mktime.c,168,199
/src/gnulib/lib/mktime.c,107,130
/src/gnulib/lib/unicase/u8-ct-tolower.c,29,29
/src/gnulib/tests/test-getndelim2.c,117,107
/src/gnulib/tests/test-getndelim2.c,54,44
/src/gnulib/tests/test-getndelim2.c,78,68
/src/gnulib/tests/test-getndelim2.c,107,97
/src/gnulib/tests/test-getndelim2.c,78,68
/src/gnulib/tests/test-getndelim2.c,54,44
/src/gnulib/tests/test-getndelim2.c,107,97
/src/gnulib/lib/getpass.c,90,89
/src/gnulib/lib/getpass.c,90,89
/src/gnulib/lib/getpass.c,91,90
/src/lib/strtol.c,289,287
/src/lib/strtol.c,326,324
/src/lib/strtol.c,289,287
/src/lib/strtol.c,326,324
/src/gnulib/tests/nan.h,26,26
/src/gnulib/tests/nan.h,26,26
/src/gnulib/tests/nan.h,56,56
/src/gnulib/tests/nan.h,56,56
/src/gnulib/tests/nan.h,41,41
/src/gnulib/tests/nan.h,41,41
/src/gnulib/lib/readutmp.c,125,124
/src/gnulib/lib/readutmp.c,46,45
/src/gnulib/lib/sinl.c,59,57
/src/gnulib/lib/sha512.c,338,338
/src/gnulib/lib/sha512.c,178,178
/src/gnulib/lib/sha512.c,249,249
/src/gnulib/lib/sha512.c,323,323
/src/gnulib/lib/mpsort.c,153,153
/src/gnulib/lib/rawmemchr.c,132,132
/src/gnulib/lib/rawmemchr.c,60,60
/src/gnulib/lib/rawmemchr.c,60,60
/src/gnulib/lib/rawmemchr.c,132,132
/src/gnulib/lib/rawmemchr.c,123,123
/src/gnulib/lib/rawmemchr.c,60,60
/src/gnulib/lib/rawmemchr.c,123,123
/src/gnulib/tests/test-floorf2.c,158,158
/src/gnulib/lib/isfinite.c,26,39
/src/gnulib/lib/isfinite.c,31,44
/src/gnulib/lib/isfinite.c,36,49
/src/gnulib/lib/areadlinkat-with-size.c,64,64
/src/gnulib/lib/areadlinkat-with-size.c,64,64
/src/gnulib/lib/areadlinkat-with-size.c,62,62
/src/gnulib/lib/areadlinkat-with-size.c,62,62
/src/gnulib/lib/areadlinkat-with-size.c,64,64
/src/gnulib/lib/areadlinkat-with-size.c,62,62
/src/gnulib/tests/test-striconveha.c,59,47
/src/gnulib/tests/test-striconveha.c,61,49
/src/gnulib/tests/test-striconveha.c,61,49
/src/gnulib/tests/test-striconveha.c,59,47
/src/gnulib/tests/test-striconveha.c,62,50
/src/gnulib/tests/test-striconveha.c,62,50
/src/gnulib/tests/test-striconveha.c,63,51
/src/gnulib/tests/test-striconveha.c,63,51
/src/gnulib/lib/xstrtod.c,45,45
/src/gnulib/tests/test-stpncpy.c,53,57
/src/gnulib/tests/test-stpncpy.c,53,57
/src/gnulib/lib/readline.c,36,36
/src/gnulib/lib/getopt1.c,87,87
/src/gnulib/lib/gcd.c,33,33
/src/gnulib/lib/memcmp.c,303,303
/src/gnulib/tests/test-memmem.c,180,190
/src/gnulib/tests/test-memmem.c,173,183
/src/gnulib/tests/test-memmem.c,104,114
/src/gnulib/tests/test-memmem.c,128,138
/src/gnulib/lib/ldexpl.c,32,32
/src/gnulib/lib/sigpipe-die.c,58,58
/src/gnulib/lib/sh-quote.c,62,62
/src/lib/fpending.h,24,25
/src/lib/fpending.h,24,25
/src/gnulib/lib/memchr.c,95,95
/src/gnulib/lib/memchr.c,95,95
/src/gnulib/lib/memchr.c,95,95
/src/gnulib/lib/isnan.c,80,80
/src/gnulib/lib/isnan.c,80,80
/src/gnulib/lib/mbsnlen.c,30,30
/src/gnulib/lib/calloc.c,39,42
/src/gnulib/lib/spawni.c,139,139
/src/gnulib/lib/javacomp.c,1328,1328
/src/gnulib/lib/javacomp.c,1444,1444
/src/gnulib/lib/javacomp.c,2071,2071
/src/gnulib/lib/javacomp.c,520,520
/src/gnulib/lib/unicase/u32-ct-tolower.c,29,29
/src/lib/localcharset.c,130,130
/src/gnulib/tests/test-mbscasestr2.c,81,70
/src/gnulib/tests/test-mbscasestr2.c,105,94
/src/gnulib/lib/argp-help.c,1173,1175
/src/gnulib/lib/argp-help.c,1855,1857
/src/gnulib/lib/argp-help.c,789,791
/src/gnulib/lib/argp-help.c,801,803
/src/gnulib/lib/argp-help.c,1710,1712
/src/gnulib/lib/argp-help.c,1173,1175
/src/gnulib/lib/argp-help.c,789,791
/src/gnulib/lib/argp-help.c,1248,1250
/src/gnulib/lib/argp-help.c,801,803
/src/gnulib/lib/argp-help.c,1906,1908
/src/gnulib/lib/argp-help.c,1165,1167
/src/gnulib/lib/argp-help.c,1725,1727
/src/gnulib/lib/argp-help.c,1710,1712
/src/gnulib/lib/argp-help.c,1926,1928
/src/gnulib/lib/argp-help.c,1165,1167
/src/gnulib/lib/argp-help.c,1244,1246
/src/gnulib/lib/argp-help.c,1855,1857
/src/gnulib/lib/argp-help.c,1012,1014
/src/gnulib/lib/argp-help.c,800,802
/src/gnulib/lib/argp-help.c,1926,1928
/src/gnulib/lib/argp-help.c,1173,1175
/src/gnulib/lib/argp-help.c,1248,1250
/src/gnulib/lib/argp-help.c,1244,1246
/src/gnulib/lib/argp-help.c,800,802
/src/gnulib/lib/argp-help.c,437,437
/src/gnulib/lib/argp-help.c,1906,1908
/src/gnulib/lib/argp-help.c,438,438
/src/gnulib/lib/argp-help.c,1165,1167
/src/gnulib/lib/argp-help.c,1012,1014
/src/gnulib/lib/fclose.c,28,30
/src/gnulib/lib/xstriconveh.c,77,77
/src/gnulib/lib/xstriconveh.c,47,47
/src/gnulib/lib/xstriconveh.c,61,61
/src/gnulib/lib/xstriconveh.c,32,32
/src/gnulib/lib/unistr/u8-to-u16.c,75,75
/src/gnulib/lib/unistr/u8-to-u16.c,72,72
/src/gnulib/tests/test-tsearch.c,255,265
/src/gnulib/tests/test-tsearch.c,255,265
/src/gnulib/lib/readtokens.c,148,149
/src/gnulib/lib/unlinkat.c,39,40
/src/gnulib/lib/gethrxtime.c,33,33
/src/gnulib/tests/test-strcasestr.c,87,98
/src/gnulib/tests/test-strcasestr.c,112,123
/src/gnulib/tests/test-strcasestr.c,110,121
/src/gnulib/tests/test-strcasestr.c,85,96
/src/gnulib/lib/argz.c,256,257
/src/gnulib/lib/argz.c,56,57
/src/gnulib/lib/argz.c,234,235
/src/gnulib/lib/argz.c,280,281
/src/gnulib/lib/argz.c,323,324
/src/gnulib/lib/argz.c,145,146
/src/gnulib/lib/argz.c,92,93
/src/gnulib/lib/argz.c,217,218
/src/gnulib/lib/argz.c,200,201
/src/gnulib/lib/argz.c,251,252
/src/gnulib/lib/argz.c,255,256
/src/gnulib/lib/getsockopt.c,38,38
/src/gnulib/lib/unistdio/ulc-fprintf.c,36,36
/src/gnulib/lib/isapipe.c,69,69
/src/gnulib/tests/test-truncf2.c,162,167
/src/gnulib/lib/fpending.h,24,25
/src/gnulib/lib/fpending.h,24,25
/src/gnulib/lib/sig2str.c,277,279
/src/gnulib/lib/sig2str.c,278,280
/src/gnulib/lib/sig2str.c,278,280
/src/gnulib/lib/sig2str.c,286,288
/src/gnulib/lib/sig2str.c,280,282
/src/gnulib/lib/sig2str.c,286,288
/src/gnulib/lib/sig2str.c,277,279
/src/gnulib/lib/sig2str.c,302,304
/src/gnulib/lib/sig2str.c,280,282
/src/gnulib/lib/sig2str.c,286,288
/src/gnulib/lib/sig2str.c,313,315
/src/gnulib/lib/sig2str.c,280,282
/src/gnulib/lib/sig2str.c,278,280
/src/gnulib/lib/sig2str.c,277,279
/src/gnulib/lib/close.c,27,27
/src/gnulib/lib/memchr2.c,81,81
/src/gnulib/lib/memchr2.c,81,81
/src/gnulib/lib/memchr2.c,81,81
/src/gnulib/lib/uniwbrk/u8-wordbreaks.c,48,48
/src/gnulib/lib/str-two-way.h,337,361
/src/gnulib/lib/str-two-way.h,388,412
/src/gnulib/lib/fstatat.c,39,39
/src/gnulib/tests/test-mbscasestr1.c,97,86
/src/gnulib/tests/test-mbscasestr1.c,95,84
/src/gnulib/tests/test-mbscasestr1.c,70,59
/src/gnulib/tests/test-mbscasestr1.c,72,61
/src/gnulib/lib/unilbrk/ulc-possible-linebreaks.c,134,134
/src/gnulib/tests/test-ceilf2.c,158,162
/src/gnulib/lib/unilbrk/u8-possible-linebreaks.c,181,181
/src/gnulib/tests/test-mbsstr2.c,81,70
/src/gnulib/tests/test-mbsstr2.c,105,94
/src/gnulib/lib/idcache.c,186,186
/src/gnulib/lib/idcache.c,150,150
/src/gnulib/lib/idcache.c,104,104
/src/gnulib/lib/idcache.c,68,68
/src/lib/getopt1.c,87,87
/src/gnulib/lib/getcwd.c,206,223
/src/gnulib/lib/getcwd.c,235,250
/src/gnulib/lib/getcwd.c,235,250
/src/gnulib/lib/getcwd.c,206,223
/src/gnulib/lib/unicase/u-ct-casefold.h,52,52
/src/gnulib/lib/acosl.c,121,121
/src/gnulib/lib/acosl.c,121,121
/src/gnulib/lib/arctwo.c,85,85
/src/gnulib/lib/arctwo.c,140,140
/src/gnulib/lib/arctwo.c,193,193
/src/gnulib/lib/localcharset.c,128,128
/src/gnulib/lib/imaxdiv.c,37,37
/src/gnulib/lib/imaxdiv.c,29,29
/src/gnulib/lib/imaxdiv.c,25,25
/src/gnulib/lib/imaxdiv.c,29,29
/src/gnulib/lib/imaxdiv.c,37,37
/src/gnulib/lib/imaxdiv.c,30,30
/src/gnulib/lib/imaxdiv.c,30,30
/src/gnulib/lib/fchdir.c,246,230
/src/gnulib/lib/fchdir.c,269,253
/src/gnulib/lib/fchdir.c,234,218
/src/gnulib/lib/imaxabs.c,23,23
/src/gnulib/lib/cosl.c,60,57
/src/gnulib/tests/test-mbsstr1.c,96,85
/src/gnulib/tests/test-mbsstr1.c,72,61
/src/gnulib/tests/test-mbsstr1.c,94,83
/src/gnulib/tests/test-mbsstr1.c,70,59
/src/gnulib/lib/gen-uni-tables.c,1038,1055
/src/gnulib/lib/gen-uni-tables.c,6463,7532
/src/gnulib/lib/gen-uni-tables.c,3996,4742
/src/gnulib/lib/gen-uni-tables.c,4412,5158
/src/gnulib/lib/gen-uni-tables.c,1922,1939
/src/gnulib/lib/gen-uni-tables.c,2178,2195
/src/gnulib/lib/gen-uni-tables.c,2133,2150
/src/gnulib/lib/gen-uni-tables.c,1528,1545
/src/gnulib/lib/gen-uni-tables.c,3983,4729
/src/gnulib/lib/gen-uni-tables.c,7495,8867
/src/gnulib/lib/gen-uni-tables.c,2417,2434
/src/gnulib/lib/gen-uni-tables.c,2133,2150
/src/gnulib/lib/gen-uni-tables.c,4619,5365
/src/gnulib/lib/gen-uni-tables.c,4349,5095
/src/gnulib/lib/gen-uni-tables.c,3990,4736
/src/gnulib/lib/gen-uni-tables.c,1735,1752
/src/gnulib/lib/gen-uni-tables.c,3981,4727
/src/gnulib/lib/gen-uni-tables.c,3578,4322
/src/gnulib/lib/gen-uni-tables.c,2178,2195
/src/gnulib/lib/gen-uni-tables.c,6920,8299
/src/gnulib/lib/gen-uni-tables.c,6461,7530
/src/gnulib/lib/gen-uni-tables.c,6093,7162
/src/gnulib/lib/gen-uni-tables.c,7382,8754
/src/gnulib/lib/gen-uni-tables.c,1528,1545
/src/gnulib/lib/gen-uni-tables.c,3983,4729
/src/gnulib/lib/gen-uni-tables.c,3576,4320
/src/gnulib/lib/gen-uni-tables.c,3737,4481
/src/gnulib/lib/gen-uni-tables.c,3998,4744
/src/gnulib/lib/gen-uni-tables.c,3695,4439
/src/gnulib/lib/gen-uni-tables.c,3737,4481
/src/gnulib/lib/gen-uni-tables.c,6608,7677
/src/gnulib/lib/gen-uni-tables.c,3996,4742
/src/gnulib/lib/gen-uni-tables.c,4412,5158
/src/gnulib/lib/gen-uni-tables.c,3981,4727
/src/gnulib/lib/gen-uni-tables.c,6608,7677
/src/gnulib/lib/gen-uni-tables.c,7382,8754
/src/gnulib/lib/gen-uni-tables.c,3695,4439
/src/gnulib/lib/gen-uni-tables.c,4349,5095
/src/gnulib/lib/gen-uni-tables.c,718,732
/src/gnulib/lib/gen-uni-tables.c,1735,1752
/src/gnulib/lib/gen-uni-tables.c,3998,4744
/src/gnulib/lib/gen-uni-tables.c,7495,8867
/src/gnulib/lib/gen-uni-tables.c,2417,2434
/src/gnulib/lib/gen-uni-tables.c,6920,8299
/src/gnulib/lib/gen-uni-tables.c,2585,2627
/src/gnulib/lib/gen-uni-tables.c,3990,4736
/src/gnulib/lib/gen-uni-tables.c,3882,4628
/src/gnulib/lib/gen-uni-tables.c,6093,7162
/src/gnulib/lib/gen-uni-tables.c,1922,1939
/src/gnulib/lib/gen-uni-tables.c,1190,1207
/src/gnulib/lib/gen-uni-tables.c,1190,1207
/src/gnulib/lib/gen-uni-tables.c,1038,1055
/src/gnulib/lib/gen-uni-tables.c,2587,2629
/src/gnulib/lib/gen-uni-tables.c,718,732
/src/gnulib/lib/isinf.c,24,25
/src/gnulib/lib/isinf.c,34,37
/src/gnulib/lib/isinf.c,29,31
/src/gnulib/lib/sincosl.c,108,109
/src/gnulib/lib/sincosl.c,107,108
/src/gnulib/lib/sincosl.c,172,177
/src/gnulib/lib/sincosl.c,173,178
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,56,43
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,58,45
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,59,46
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,56,43
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,59,46
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,58,45
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,60,47
/src/gnulib/tests/uniconv/test-u8-conv-from-enc.c,60,47
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,60,47
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,56,43
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,60,47
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,58,45
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,58,45
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,56,43
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,59,46
/src/gnulib/tests/uniconv/test-u32-conv-from-enc.c,59,46
/src/lib/hash.c,693,700
/src/lib/hash.c,693,700
/src/lib/hash.c,756,763
/src/lib/hash.c,449,456
/src/lib/hash.c,710,717
/src/gnulib/lib/unistr/u32-to-u16.c,69,69
/src/gnulib/lib/unistr/u32-to-u16.c,66,66
/src/gnulib/lib/uniconv/u32-strconv-from-locale.c,25,25
/src/gnulib/lib/exclude.c,320,340
/src/gnulib/lib/exclude.c,317,337
/src/gnulib/lib/random_r.c,319,319
/src/gnulib/lib/random_r.c,386,386
/src/gnulib/lib/random_r.c,326,326
/src/gnulib/lib/random_r.c,387,387
/src/gnulib/lib/random_r.c,386,386
/src/gnulib/lib/random_r.c,387,387
/src/gnulib/lib/check-version.c,38,37
/src/gnulib/lib/unicase/u8-casefold.c,45,45
/src/gnulib/lib/canon-host.c,87,87
/src/gnulib/lib/canon-host.c,33,33
/src/gnulib/lib/pipe2-safer.c,31,31
/src/gnulib/lib/alloca.c,297,294
/src/gnulib/lib/alloca.c,294,294
/src/gnulib/lib/alloca.c,299,294
/src/gnulib/lib/alloca.c,289,294
/src/gnulib/lib/alloca.c,290,294
/src/gnulib/lib/alloca.c,296,294
/src/gnulib/lib/alloca.c,289,294
/src/gnulib/lib/alloca.c,304,294
/src/gnulib/lib/alloca.c,297,294
/src/gnulib/lib/alloca.c,345,334
/src/gnulib/lib/alloca.c,293,294
/src/gnulib/lib/alloca.c,295,294
/src/gnulib/lib/alloca.c,292,294
/src/gnulib/lib/alloca.c,305,294
/src/gnulib/lib/alloca.c,285,294
/src/gnulib/lib/alloca.c,305,294
/src/gnulib/lib/alloca.c,286,294
/src/gnulib/lib/alloca.c,304,294
/src/gnulib/lib/alloca.c,285,294
/src/gnulib/lib/alloca.c,290,294
/src/gnulib/lib/alloca.c,291,294
/src/gnulib/lib/alloca.c,296,294
/src/gnulib/lib/alloca.c,286,294
/src/gnulib/lib/alloca.c,295,294
/src/gnulib/lib/alloca.c,298,294
/src/gnulib/lib/alloca.c,294,294
/src/gnulib/lib/alloca.c,298,294
/src/gnulib/lib/alloca.c,291,294
/src/gnulib/lib/alloca.c,299,294
/src/gnulib/lib/alloca.c,293,294
/src/gnulib/lib/alloca.c,292,294
/src/gnulib/lib/xmemcoll.c,41,54
/src/gnulib/lib/acl_entries.c,31,31
/src/gnulib/lib/verror.c,43,43
/src/gnulib/tests/test-wcsrtombs.c,182,175
/src/gnulib/tests/test-wcsrtombs.c,104,97
/src/gnulib/tests/test-wcsrtombs.c,75,68
/src/gnulib/tests/test-wcsrtombs.c,109,102
/src/gnulib/tests/test-wcsrtombs.c,177,170
/src/gnulib/tests/test-wcsrtombs.c,144,137
/src/gnulib/tests/test-wcsrtombs.c,80,73
/src/gnulib/tests/test-wcsrtombs.c,80,73
/src/gnulib/tests/test-wcsrtombs.c,139,132
/src/gnulib/tests/test-wcsrtombs.c,182,175
/src/gnulib/tests/test-wcsrtombs.c,109,102
/src/gnulib/tests/test-wcsrtombs.c,139,132
/src/gnulib/tests/test-wcsrtombs.c,177,170
/src/gnulib/tests/test-wcsrtombs.c,144,137
/src/gnulib/tests/test-wcsrtombs.c,104,97
/src/gnulib/tests/test-wcsrtombs.c,75,68
/src/gnulib/lib/fsusage.c,95,95
/src/gnulib/lib/glthread/cond.c,32,32
/src/gnulib/lib/glthread/cond.c,213,213
/src/gnulib/lib/glthread/cond.c,417,417
/src/gnulib/lib/glthread/cond.c,286,286
/src/gnulib/lib/glthread/cond.c,451,451
/src/gnulib/lib/glthread/cond.c,223,223
/src/gnulib/lib/glthread/cond.c,434,434
/src/gnulib/lib/execute.c,216,216
/src/gnulib/lib/execute.c,217,217
/src/gnulib/lib/execute.c,216,216
/src/gnulib/lib/execute.c,240,240
/src/gnulib/lib/execute.c,219,219
/src/gnulib/lib/execute.c,219,219
/src/gnulib/lib/execute.c,217,217
