File,Source Line,Destination Line
/src/src/tail.c,463,503
/src/src/tail.c,463,503
/src/src/tail.c,699,739
/src/src/tail.c,1066,1186
/src/src/tail.c,1219,1698
/src/src/tail.c,1219,1698
/src/src/tail.c,699,739
/src/src/tail.c,1275,1754
/src/src/setuidgid.c,195,194
/src/src/setuidgid.c,195,194
/src/src/mktemp.c,129,152
/src/gl/lib/randint.c,115,111
/src/lib/strerror.c,36,44
/src/lib/strerror.c,38,45
/src/lib/strerror.c,36,44
/src/lib/strerror.c,36,44
/src/lib/strerror.c,38,45
/src/lib/strerror.c,38,45
/src/src/nice.c,184,215
/src/src/printf.c,358,359
/src/src/printf.c,609,610
/src/src/printf.c,582,583
/src/src/printf.c,358,359
/src/src/uptime.c,181,182
/src/src/uptime.c,182,183
/src/src/uptime.c,185,186
/src/src/uptime.c,185,186
/src/src/uptime.c,181,182
/src/src/uptime.c,54,53
/src/lib/getopt1.c,87,87
/src/src/wc.c,189,196
/src/src/wc.c,327,339
/src/src/wc.c,189,196
/src/src/wc.c,489,501
/src/src/wc.c,495,507
/src/src/cat.c,164,160
/src/src/cat.c,770,769
/src/src/pinky.c,133,128
/src/src/pinky.c,133,128
/src/src/pinky.c,121,116
/src/src/pinky.c,144,139
/src/src/pinky.c,135,130
/src/src/pinky.c,134,129
/src/src/pinky.c,265,253
/src/src/pinky.c,144,139
/src/src/pinky.c,144,139
/src/src/pinky.c,362,351
/src/src/pinky.c,345,334
/src/src/pinky.c,486,471
/src/src/pinky.c,169,164
/src/src/pinky.c,487,472
/src/src/pinky.c,144,139
/src/src/pinky.c,135,130
/src/src/pinky.c,134,129
/src/src/pinky.c,135,130
/src/src/pinky.c,169,164
/src/src/pinky.c,139,134
/src/src/pinky.c,388,375
/src/src/pinky.c,139,134
/src/src/pinky.c,135,130
/src/src/pinky.c,486,471
/src/intl/plural-exp.c,99,99
/src/src/pr.c,1155,1149
/src/src/pr.c,1526,1515
/src/src/pr.c,2578,2563
/src/src/pr.c,1374,1362
/src/src/pr.c,1155,1149
/src/src/pr.c,1155,1149
/src/src/pr.c,1274,1267
/src/src/pr.c,1502,1490
/src/src/pr.c,1374,1362
/src/src/pr.c,894,888
/src/src/pr.c,2685,2670
/src/src/pr.c,2685,2670
/src/src/pr.c,2025,2014
/src/src/pr.c,1337,1325
/src/src/pr.c,2025,2014
/src/src/pr.c,1999,1988
/src/src/pr.c,2579,2564
/src/src/pr.c,1496,1484
/src/src/pr.c,1502,1490
/src/src/pr.c,1496,1484
/src/src/pr.c,2104,2087
/src/src/pr.c,1527,1516
/src/src/pr.c,1566,1555
/src/src/pr.c,1565,1554
/src/src/pr.c,894,888
/src/src/nl.c,609,610
/src/src/nl.c,320,319
/src/src/nl.c,596,597
/src/src/nl.c,275,274
/src/src/nl.c,596,597
/src/src/truncate.c,184,197
/src/lib/filemode.c,112,112
/src/lib/filemode.c,104,104
/src/lib/filemode.c,110,110
/src/lib/filemode.c,107,107
/src/lib/filemode.c,99,99
/src/lib/filemode.c,100,100
/src/lib/filemode.c,108,108
/src/lib/filemode.c,109,109
/src/lib/filemode.c,113,113
/src/lib/filemode.c,102,102
/src/lib/filemode.c,103,103
/src/lib/filemode.c,105,105
/src/lib/iconv_open.c,133,133
/src/lib/iconv_open.c,149,149
/src/lib/iconv_open.c,149,149
/src/lib/iconv_open.c,133,133
/src/lib/iconv_open.c,51,51
/src/lib/iconv_open.c,50,50
/src/lib/hash.c,716,763
/src/lib/hash.c,670,717
/src/lib/hash.c,651,700
/src/lib/hash.c,651,700
/src/lib/hash.c,446,456
/src/intl/loadmsgcat.c,829,829
/src/intl/loadmsgcat.c,791,791
/src/intl/loadmsgcat.c,829,829
/src/intl/loadmsgcat.c,847,847
/src/intl/loadmsgcat.c,1288,1289
/src/intl/loadmsgcat.c,861,861
/src/intl/loadmsgcat.c,791,791
/src/intl/loadmsgcat.c,1288,1289
/src/intl/loadmsgcat.c,791,791
/src/intl/loadmsgcat.c,829,829
/src/intl/loadmsgcat.c,861,861
/src/intl/loadmsgcat.c,861,861
/src/intl/loadmsgcat.c,1288,1289
/src/intl/loadmsgcat.c,791,791
/src/intl/loadmsgcat.c,791,791
/src/intl/loadmsgcat.c,847,847
/src/src/join.c,214,256
/src/src/join.c,214,256
/src/src/join.c,493,547
/src/src/join.c,1060,1152
/src/src/join.c,596,656
/src/src/shred.c,1055,1056
/src/src/shred.c,977,978
/src/src/shred.c,975,976
/src/src/shred.c,275,262
/src/src/shred.c,275,262
/src/src/shred.c,1010,1011
/src/lib/freadahead.c,31,32
/src/lib/freadahead.c,59,64
/src/lib/freadahead.c,70,75
/src/src/operand2sig.c,53,43
/src/src/operand2sig.c,54,44
/src/src/operand2sig.c,54,44
/src/src/operand2sig.c,53,43
/src/src/operand2sig.c,54,44
/src/src/operand2sig.c,53,43
/src/lib/setenv.c,135,141
/src/lib/exclude.c,148,329
/src/lib/exclude.c,145,326
/src/src/cut.c,604,533
/src/src/chroot.c,108,271
/src/src/chroot.c,99,216
/src/src/chroot.c,99,216
/src/src/mkfifo.c,132,133
/src/src/mkfifo.c,134,135
/src/lib/getpass.c,86,84
/src/src/shuf.c,119,132
/src/src/shuf.c,119,132
/src/intl/finddomain.c,194,198
/src/lib/obstack.c,59,59
/src/lib/obstack.c,60,59
/src/lib/obstack.c,61,59
/src/lib/obstack.c,296,294
/src/lib/obstack.c,59,59
/src/lib/obstack.c,60,59
/src/lib/obstack.c,269,267
/src/lib/obstack.c,61,59
/src/lib/obstack.c,226,224
/src/lib/obstack.c,65,63
/src/lib/obstack.c,65,63
/src/lib/obstack.c,178,176
/src/lib/fnmatch_loop.c,1116,1126
/src/lib/fnmatch_loop.c,1132,1142
/src/lib/fnmatch_loop.c,772,782
/src/lib/fnmatch_loop.c,772,782
/src/lib/fnmatch_loop.c,1178,1188
/src/lib/fnmatch_loop.c,845,855
/src/lib/fnmatch_loop.c,1169,1179
/src/lib/fnmatch_loop.c,1124,1134
/src/lib/fnmatch_loop.c,845,855
/src/lib/fnmatch_loop.c,691,701
/src/lib/fnmatch_loop.c,1154,1164
/src/src/env.c,191,145
/src/src/env.c,191,145
/src/src/env.c,196,156
/src/src/install.c,773,413
/src/src/install.c,664,483
/src/src/install.c,718,538
/src/src/install.c,219,321
/src/src/install.c,773,413
/src/src/cp.c,329,335
/src/src/cp.c,329,335
/src/src/cp.c,340,346
/src/src/cp.c,605,613
/src/src/cp.c,329,335
/src/src/cp.c,605,613
/src/lib/gettext.h,198,216
/src/lib/gettext.h,244,262
/src/intl/dcigettext.c,700,691
/src/intl/dcigettext.c,480,480
/src/intl/dcigettext.c,1460,1515
/src/intl/dcigettext.c,1626,1677
/src/intl/dcigettext.c,700,691
/src/src/tac.c,340,340
/src/src/tac.c,340,340
/src/src/tac.c,534,563
/src/src/tac.c,321,321
/src/src/tac.c,564,594
/src/src/tac.c,233,233
/src/src/tac.c,414,414
/src/src/tac.c,322,322
/src/src/tac.c,217,217
/src/src/tac.c,321,321
/src/src/tac.c,343,343
/src/src/tac.c,164,164
/src/src/tac.c,659,689
/src/src/tac.c,461,455
/src/src/tac.c,343,343
/src/src/tac.c,322,322
/src/src/expand.c,342,338
/src/src/expand.c,341,337
/src/src/expand.c,140,135
/src/src/expand.c,140,135
/src/src/expand.c,342,338
/src/src/expand.c,140,135
/src/src/expand.c,341,337
/src/src/expand.c,342,338
/src/src/expand.c,348,344
/src/src/expand.c,341,337
/src/src/tr.c,1649,1714
/src/src/tr.c,426,420
/src/src/tr.c,577,571
/src/src/tr.c,637,631
/src/src/tr.c,1816,1883
/src/src/tr.c,637,631
/src/src/tr.c,577,571
/src/src/tr.c,1823,1889
/src/src/tr.c,1760,1825
/src/lib/getopt.c,1126,1185
/src/src/date.c,264,279
/src/src/date.c,264,279
/src/src/tsort.c,220,220
/src/src/tsort.c,126,126
/src/src/tsort.c,220,220
/src/src/tsort.c,228,228
/src/src/tsort.c,220,220
/src/src/tsort.c,228,228
/src/src/tsort.c,228,228
/src/lib/memchr.c,95,95
/src/lib/memchr.c,95,95
/src/lib/memchr.c,95,95
/src/lib/areadlink-with-size.c,61,57
/src/lib/areadlink-with-size.c,63,59
/src/lib/areadlink-with-size.c,61,57
/src/lib/areadlink-with-size.c,61,57
/src/lib/areadlink-with-size.c,63,59
/src/lib/areadlink-with-size.c,63,59
/src/lib/freadptr.c,29,29
/src/lib/freadptr.c,47,47
/src/lib/freadptr.c,47,47
/src/lib/freadptr.c,43,43
/src/lib/freadptr.c,29,29
/src/lib/freadptr.c,43,43
/src/src/chown.c,166,160
/src/src/chown.c,171,165
/src/src/chown.c,172,166
/src/src/chown.c,167,161
/src/src/unexpand.c,401,392
/src/src/unexpand.c,418,412
/src/src/unexpand.c,418,412
/src/src/unexpand.c,418,412
/src/src/unexpand.c,401,392
/src/src/unexpand.c,407,398
/src/src/unexpand.c,416,410
/src/src/unexpand.c,416,410
/src/src/unexpand.c,401,392
/src/src/unexpand.c,407,398
/src/src/unexpand.c,416,410
/src/src/cksum.c,195,196
/src/src/cksum.c,200,201
/src/src/cksum.c,280,282
/src/lib/memchr2.c,81,86
/src/lib/memchr2.c,81,86
/src/lib/memchr2.c,81,86
/src/src/groups.c,120,133
/src/src/groups.c,113,126
/src/src/groups.c,119,132
/src/src/groups.c,115,128
/src/lib/isnan.c,120,136
/src/lib/isnan.c,120,136
/src/src/stat.c,541,792
/src/src/stat.c,515,766
/src/src/stat.c,1064,1522
/src/src/stat.c,542,793
/src/src/stat.c,542,793
/src/src/stat.c,541,792
/src/src/stat.c,537,788
/src/src/stat.c,543,794
/src/src/stat.c,541,792
/src/src/stat.c,542,793
/src/src/stat.c,389,503
/src/src/stat.c,519,770
/src/src/stat.c,769,1138
/src/src/stat.c,1063,1522
/src/lib/regcomp.c,3578,3668
/src/lib/regcomp.c,2598,2695
/src/lib/regcomp.c,3796,3888
/src/lib/regcomp.c,3401,3488
/src/lib/regcomp.c,3398,3485
/src/lib/regcomp.c,3796,3888
/src/lib/regcomp.c,3401,3488
/src/lib/regcomp.c,3391,3478
/src/lib/regcomp.c,3668,3759
/src/lib/regcomp.c,3403,3490
/src/lib/regcomp.c,3398,3485
/src/lib/regcomp.c,3578,3668
/src/lib/regcomp.c,3403,3490
/src/src/tee.c,161,164
/src/src/tee.c,154,155
/src/src/tee.c,161,164
/src/src/tee.c,156,157
/src/src/tee.c,144,145
/src/lib/fseterr.c,35,35
/src/lib/fseterr.c,35,35
/src/src/rmdir.c,137,136
/src/src/rmdir.c,230,229
/src/src/rmdir.c,118,117
/src/src/printenv.c,77,84
/src/src/printenv.c,78,85
/src/src/chgrp.c,81,80
/src/src/copy.c,442,916
/src/src/copy.c,790,1277
/src/src/copy.c,789,1276
/src/src/copy.c,215,659
/src/src/copy.c,233,678
/src/src/copy.c,409,880
/src/src/copy.c,722,1186
/src/src/copy.c,723,1187
/src/src/copy.c,246,691
/src/src/copy.c,233,678
/src/src/copy.c,246,691
/src/src/copy.c,246,691
/src/lib/readtokens0.c,45,45
/src/lib/readtokens0.c,97,97
/src/lib/readtokens0.c,44,44
/src/lib/readtokens0.c,55,55
/src/lib/readtokens0.c,43,43
/src/lib/readtokens0.c,96,96
/src/lib/memrchr.c,82,82
/src/lib/memrchr.c,82,82
/src/lib/memrchr.c,82,82
/src/src/sort.c,3173,4671
/src/src/sort.c,2541,3936
/src/src/sort.c,2541,3936
/src/src/sort.c,2541,3936
/src/src/sort.c,467,618
/src/src/sort.c,3182,4686
/src/src/sort.c,3162,4660
/src/src/sort.c,2874,4267
/src/src/sort.c,467,618
/src/src/sort.c,1555,1967
/src/src/sort.c,3154,4647
/src/src/sort.c,2550,3945
/src/src/sort.c,1554,1966
/src/src/sort.c,2541,3936
/src/src/sort.c,1180,1490
/src/src/sort.c,2555,3950
/src/src/sort.c,961,1190
/src/src/sort.c,3162,4660
/src/src/sort.c,1554,1966
/src/src/sort.c,2550,3945
/src/src/sort.c,2472,3854
/src/src/sort.c,467,618
/src/src/sort.c,467,618
/src/src/sort.c,961,1190
/src/src/sort.c,557,703
/src/src/sort.c,3173,4671
/src/src/sort.c,2472,3854
/src/src/sort.c,2874,4267
/src/src/sort.c,3182,4686
/src/src/sort.c,2541,3936
/src/lib/fflush.c,40,56
/src/lib/fflush.c,41,57
/src/lib/fflush.c,40,56
/src/lib/fflush.c,69,115
/src/lib/fflush.c,68,101
/src/lib/fflush.c,69,115
/src/lib/fflush.c,68,101
/src/lib/fflush.c,41,57
/src/src/dd.c,1395,1882
/src/src/dd.c,726,895
/src/src/dd.c,675,832
/src/src/dd.c,1395,1882
/src/src/dd.c,675,832
/src/src/dd.c,505,615
/src/src/dd.c,726,895
/src/src/dd.c,1723,2254
/src/src/dd.c,738,907
/src/src/dd.c,738,907
/src/src/dd.c,503,613
/src/src/dd.c,1724,2255
/src/src/dd.c,675,832
/src/src/dd.c,1336,1823
/src/src/dd.c,738,907
/src/src/dd.c,738,907
/src/src/dd.c,1395,1882
/src/src/dd.c,675,832
/src/src/dd.c,657,814
/src/src/od.c,1237,1243
/src/src/od.c,1236,1242
/src/src/od.c,1454,1460
/src/src/od.c,1454,1460
/src/src/od.c,1459,1465
/src/src/od.c,1454,1460
/src/src/od.c,866,872
/src/src/od.c,871,877
/src/src/od.c,1014,1019
/src/src/od.c,1432,1438
/src/src/od.c,528,534
/src/src/od.c,1236,1242
/src/src/od.c,1459,1465
/src/src/od.c,528,534
/src/src/od.c,528,534
/src/src/od.c,984,990
/src/src/uname.c,348,346
/src/src/uname.c,304,302
/src/src/uname.c,342,340
/src/src/uname.c,367,365
/src/src/uname.c,342,340
/src/src/uname.c,304,302
/src/src/uname.c,148,146
/src/src/uname.c,184,182
/src/src/uname.c,348,346
/src/src/uname.c,367,365
/src/src/uname.c,124,122
/src/src/uname.c,348,346
/src/src/uname.c,181,179
/src/src/uname.c,181,179
/src/src/uname.c,342,340
/src/src/uname.c,304,302
/src/src/uname.c,367,365
/src/src/uname.c,124,122
/src/src/ln.c,254,271
/src/src/ln.c,268,288
/src/src/ln.c,291,314
/src/src/ln.c,333,359
/src/gl/lib/randread.c,194,242
/src/gl/lib/randread.c,200,248
/src/src/factor.c,181,2487
/src/src/hostname.c,78,73
/src/lib/quotearg.c,500,570
/src/lib/quotearg.c,500,570
/src/lib/quotearg.c,500,570
/src/src/ptx.c,1428,1361
/src/src/ptx.c,1269,1200
/src/src/ptx.c,1427,1360
/src/src/ptx.c,1426,1359
/src/src/ptx.c,673,603
/src/src/ptx.c,1270,1201
/src/src/ptx.c,1271,1202
/src/src/ptx.c,1272,1203
/src/src/ptx.c,674,604
/src/intl/l10nflist.c,352,352
/src/src/pathchk.c,387,379
/src/src/pathchk.c,319,311
/src/src/pathchk.c,318,310
/src/src/pathchk.c,385,377
/src/src/pathchk.c,319,311
/src/src/pathchk.c,385,377
/src/src/pathchk.c,387,379
/src/src/pathchk.c,161,153
/src/src/pathchk.c,318,310
/src/src/pathchk.c,326,318
/src/src/pathchk.c,319,311
/src/src/pathchk.c,385,377
/src/src/pathchk.c,387,379
/src/src/pathchk.c,318,310
/src/src/hostid.c,82,78
/src/lib/xmalloc.c,86,86
/src/lib/xmalloc.c,100,100
/src/lib/xmalloc.c,113,113
/src/lib/xmalloc.c,100,100
/src/lib/xmalloc.c,100,100
/src/lib/xmalloc.c,101,101
/src/lib/xmalloc.c,101,101
/src/lib/xmalloc.c,101,101
/src/src/chown-core.c,88,88
/src/src/chown-core.c,211,237
/src/src/chown-core.c,165,191
/src/src/chown-core.c,102,102
/src/src/kill.c,215,203
/src/src/kill.c,215,203
/src/src/tac-pipe.c,233,233
/src/src/df.c,650,1121
/src/src/df.c,612,1085
/src/src/df.c,648,1119
/src/src/df.c,463,503
/src/lib/modechange.c,66,66
/src/lib/modechange.c,73,73
/src/lib/modechange.c,74,74
/src/lib/modechange.c,68,68
/src/lib/modechange.c,72,72
/src/lib/modechange.c,341,370
/src/lib/modechange.c,65,65
/src/lib/modechange.c,64,64
/src/lib/modechange.c,63,63
/src/lib/modechange.c,70,70
/src/lib/modechange.c,69,69
/src/lib/modechange.c,67,67
/src/lib/modechange.c,71,71
/src/lib/modechange.c,337,366
/src/lib/modechange.c,339,368
/src/intl/os2compat.c,32,32
/src/intl/hash-string.c,34,34
/src/intl/hash-string.c,32,32
